student_id,gender,age,math_score,reading_score,writing_score,attendance_rate,study_hours_per_week,parental_education,internet_access,lunch,test_preparation_course,average_score
11411.0,male,17.0,2.0,2.0,,76.67,25.5,bachelor,no,free/reduced,none,
3805.0,female,,94.0,43.0,69.0,52.99,39.4,,,free/reduced,completed,68.66666666666667
,,16.0,57.0,23.0,81.0,52.97,17.6,master,no,standard,completed,53.666666666666664
1663.0,female,17.0,36.0,,28.0,59.85,2.2,master,,free/reduced,completed,39.0
10444.0,male,18.0,,93.0,12.0,51.99,22.1,,,,,63.666666666666664
11142.0,female,21.0,73.0,80.0,44.0,68.17,,,no,standard,completed,65.66666666666667
11255.0,male,19.0,57.0,30.0,0.0,67.97,8.4,phd,,standard,completed,29.0
,female,21.0,72.0,73.0,72.0,92.05,27.4,,yes,free/reduced,completed,72.33333333333333
4015.0,male,18.0,29.0,92.0,31.0,60.04,20.6,phd,,standard,completed,50.666666666666664
7210.0,male,21.0,31.0,61.0,55.0,70.83,32.2,,,free/reduced,,49.0
3071.0,,16.0,89.0,36.0,,,,bachelor,,,none,64.66666666666667
650.0,male,19.0,19.0,50.0,6.0,51.26,38.7,,yes,standard,completed,25.0
3716.0,female,20.0,,74.0,90.0,77.59,5.0,phd,,free/reduced,none,
7702.0,female,21.0,89.0,98.0,50.0,77.46,6.0,bachelor,no,free/reduced,none,79.0
4150.0,female,19.0,80.0,23.0,64.0,72.51,32.2,phd,yes,standard,completed,55.666666666666664
3801.0,,21.0,9.0,48.0,23.0,89.72,20.4,phd,yes,free/reduced,none,26.666666666666668
,female,21.0,79.0,18.0,,64.25,4.1,master,no,free/reduced,none,35.0
1560.0,male,16.0,33.0,0.0,60.0,88.44,22.3,master,,standard,completed,31.0
7949.0,male,21.0,34.0,8.0,72.0,55.48,34.9,master,,free/reduced,none,38.0
9787.0,male,17.0,62.0,6.0,31.0,,14.7,phd,,standard,completed,33.0
2046.0,female,16.0,,,33.0,55.02,27.9,bachelor,,standard,completed,40.666666666666664
1688.0,male,20.0,0.0,0.0,,52.13,20.5,bachelor,,free/reduced,,25.333333333333332
11254.0,,18.0,80.0,74.0,60.0,56.1,12.9,phd,no,,completed,71.33333333333333
9757.0,,19.0,39.0,98.0,43.0,56.54,11.4,,,standard,completed,60.0
3311.0,male,19.0,97.0,79.0,29.0,96.41,26.6,phd,,free/reduced,completed,68.33333333333333
,male,15.0,82.0,14.0,60.0,68.08,36.5,high school,,free/reduced,completed,52.0
8294.0,male,15.0,59.0,67.0,26.0,76.34,28.0,,,standard,completed,
11319.0,female,16.0,98.0,33.0,,88.78,20.1,master,yes,standard,completed,67.66666666666667
8059.0,,21.0,0.0,75.0,96.0,86.01,18.1,master,no,,none,
10260.0,female,15.0,80.0,90.0,89.0,75.42,22.4,bachelor,,,none,
2505.0,female,16.0,4.0,77.0,45.0,53.93,37.1,,,,completed,42.0
10336.0,male,19.0,99.0,53.0,37.0,63.5,17.2,,no,,completed,63.0
7964.0,male,21.0,91.0,27.0,10.0,55.52,,,yes,standard,completed,42.666666666666664
5414.0,male,16.0,72.0,64.0,78.0,73.5,14.0,high school,,standard,none,71.33333333333333
8524.0,,18.0,58.0,51.0,29.0,52.33,,phd,no,free/reduced,none,46.0
5453.0,male,21.0,,43.0,10.0,68.66,,high school,,standard,completed,46.666666666666664
5755.0,female,18.0,13.0,22.0,16.0,63.03,16.3,,,free/reduced,none,17.0
11486.0,male,19.0,42.0,68.0,38.0,69.54,39.9,bachelor,,,completed,49.333333333333336
978.0,female,16.0,,7.0,42.0,57.14,17.4,high school,no,standard,completed,45.666666666666664
4397.0,female,19.0,82.0,57.0,4.0,92.52,24.6,high school,,free/reduced,completed,47.666666666666664
8745.0,female,16.0,53.0,29.0,78.0,97.66,29.8,master,,free/reduced,none,53.333333333333336
11871.0,female,15.0,63.0,90.0,0.0,81.54,7.5,bachelor,yes,standard,,51.0
9118.0,female,15.0,56.0,16.0,3.0,74.54,13.0,,no,free/reduced,none,
11305.0,,17.0,97.0,26.0,27.0,97.72,11.5,phd,yes,standard,none,50.0
739.0,male,20.0,43.0,79.0,15.0,69.52,23.4,,,free/reduced,none,
5481.0,male,17.0,40.0,88.0,96.0,70.19,12.1,phd,yes,standard,completed,74.66666666666667
2124.0,male,21.0,18.0,98.0,40.0,72.02,30.7,master,,standard,none,52.0
4433.0,male,19.0,58.0,38.0,77.0,81.38,12.4,phd,no,free/reduced,completed,57.666666666666664
6349.0,male,16.0,14.0,75.0,92.0,85.22,35.3,high school,,standard,none,60.333333333333336
6152.0,female,21.0,44.0,78.0,,87.99,30.5,high school,,free/reduced,,59.666666666666664
117.0,male,16.0,41.0,74.0,58.0,,13.0,phd,,free/reduced,completed,
5258.0,male,19.0,7.0,8.0,93.0,,37.5,,yes,free/reduced,completed,36.0
,male,17.0,,26.0,97.0,60.39,12.4,,,free/reduced,completed,59.333333333333336
7656.0,male,19.0,89.0,47.0,58.0,95.99,17.4,phd,no,standard,completed,64.66666666666667
3226.0,female,17.0,,63.0,,,21.5,master,,standard,,46.333333333333336
10782.0,,18.0,51.0,,,97.3,37.0,master,yes,free/reduced,completed,
7130.0,female,,41.0,65.0,50.0,,28.9,high school,,free/reduced,none,52.0
6847.0,female,21.0,62.0,69.0,,99.38,3.5,bachelor,yes,free/reduced,completed,58.666666666666664
1639.0,male,16.0,64.0,14.0,88.0,89.68,,master,yes,standard,completed,55.333333333333336
410.0,female,18.0,22.0,42.0,21.0,88.86,33.8,master,,standard,completed,28.333333333333332
6855.0,female,18.0,94.0,,87.0,93.35,26.4,phd,no,free/reduced,completed,84.33333333333333
5933.0,female,20.0,96.0,88.0,47.0,96.61,30.4,,,free/reduced,completed,77.0
159.0,male,20.0,0.0,58.0,19.0,63.82,34.4,master,yes,standard,,25.666666666666668
3526.0,male,18.0,65.0,96.0,,76.11,11.0,master,no,standard,none,71.33333333333333
4340.0,male,19.0,69.0,44.0,26.0,50.47,9.8,phd,yes,standard,none,
10169.0,male,19.0,26.0,52.0,33.0,55.11,19.9,high school,,standard,none,
4405.0,female,18.0,7.0,,65.0,70.44,29.3,high school,,free/reduced,,35.0
8765.0,male,20.0,43.0,7.0,51.0,80.14,23.8,high school,yes,standard,none,33.666666666666664
9725.0,male,17.0,22.0,22.0,90.0,85.25,29.7,high school,no,free/reduced,completed,44.666666666666664
7920.0,,15.0,88.0,,3.0,97.74,9.7,,no,,completed,31.333333333333332
11435.0,female,19.0,92.0,98.0,43.0,81.82,36.0,bachelor,no,standard,completed,
9537.0,male,17.0,4.0,11.0,49.0,91.88,9.5,high school,yes,free/reduced,completed,21.333333333333332
11121.0,male,,4.0,19.0,,56.08,23.6,phd,,free/reduced,none,18.0
2631.0,male,19.0,33.0,97.0,68.0,82.16,24.7,high school,,standard,none,66.0
58.0,,20.0,38.0,73.0,60.0,95.65,29.1,bachelor,yes,free/reduced,completed,57.0
5730.0,female,15.0,19.0,21.0,,64.04,34.2,,,standard,none,22.0
1904.0,male,15.0,29.0,,56.0,96.55,15.2,phd,,standard,none,49.0
,male,20.0,63.0,76.0,,73.75,17.4,high school,,standard,none,50.0
659.0,female,18.0,,62.0,65.0,51.91,33.1,phd,yes,free/reduced,completed,70.66666666666667
3839.0,male,16.0,24.0,71.0,94.0,91.65,6.6,bachelor,yes,standard,none,63.0
6195.0,male,20.0,,13.0,22.0,96.7,26.6,phd,,standard,none,19.0
11519.0,male,15.0,55.0,25.0,61.0,,13.2,master,no,standard,none,47.0
4237.0,female,18.0,78.0,59.0,37.0,71.39,23.0,,no,free/reduced,none,58.0
,female,15.0,22.0,44.0,99.0,52.04,19.6,bachelor,yes,standard,completed,55.0
6395.0,male,15.0,21.0,48.0,,55.77,,,,free/reduced,none,47.333333333333336
4118.0,,18.0,91.0,6.0,12.0,82.61,21.5,bachelor,,standard,none,36.333333333333336
10475.0,male,21.0,26.0,93.0,92.0,93.12,0.4,high school,,standard,none,70.33333333333333
7340.0,female,18.0,2.0,51.0,5.0,,14.5,,yes,free/reduced,completed,19.333333333333332
3150.0,male,19.0,19.0,45.0,,63.86,34.5,bachelor,no,standard,none,27.333333333333332
,female,17.0,47.0,49.0,19.0,70.66,30.0,bachelor,yes,standard,completed,
8015.0,female,20.0,87.0,43.0,32.0,67.67,16.9,bachelor,,,none,54.0
6651.0,male,16.0,6.0,,97.0,99.35,11.4,,no,free/reduced,completed,61.333333333333336
8894.0,female,20.0,1.0,70.0,74.0,63.97,5.5,phd,,free/reduced,,
,male,15.0,38.0,1.0,84.0,83.87,21.9,,,standard,completed,41.0
350.0,male,,44.0,64.0,97.0,84.12,37.7,master,no,standard,none,
589.0,female,18.0,16.0,97.0,8.0,79.55,8.4,phd,yes,standard,,40.333333333333336
10520.0,female,20.0,21.0,47.0,67.0,,25.0,,,free/reduced,none,45.0
7980.0,male,20.0,28.0,19.0,25.0,97.92,25.5,master,,standard,completed,24.0
,male,15.0,98.0,56.0,19.0,90.34,10.1,master,yes,standard,,57.666666666666664
8373.0,male,17.0,61.0,35.0,9.0,63.53,7.7,high school,yes,free/reduced,completed,
9093.0,,19.0,68.0,43.0,,54.6,3.3,,yes,standard,completed,54.0
787.0,male,17.0,7.0,13.0,78.0,78.59,6.5,phd,yes,free/reduced,completed,32.666666666666664
10597.0,,20.0,,98.0,22.0,97.04,,master,,standard,none,56.666666666666664
7884.0,female,20.0,37.0,,27.0,,19.4,,no,standard,completed,42.666666666666664
3020.0,,15.0,72.0,96.0,6.0,92.37,7.8,high school,no,free/reduced,none,58.0
5225.0,male,,41.0,4.0,74.0,88.85,9.0,master,no,free/reduced,none,39.666666666666664
249.0,male,21.0,54.0,76.0,78.0,79.17,25.9,bachelor,,free/reduced,completed,69.33333333333333
7862.0,male,,80.0,10.0,,64.95,20.9,master,yes,free/reduced,none,48.666666666666664
11733.0,male,19.0,13.0,37.0,71.0,94.71,16.4,master,no,standard,completed,40.333333333333336
5756.0,male,18.0,38.0,46.0,89.0,66.23,36.3,master,yes,free/reduced,completed,57.666666666666664
,,15.0,46.0,25.0,71.0,67.11,,master,yes,free/reduced,none,47.333333333333336
6036.0,male,15.0,75.0,19.0,7.0,54.56,38.4,bachelor,,free/reduced,completed,33.666666666666664
6957.0,female,,9.0,88.0,54.0,75.44,7.9,,,free/reduced,completed,50.333333333333336
11583.0,female,18.0,71.0,90.0,90.0,73.48,32.2,high school,yes,standard,completed,83.66666666666667
3769.0,male,17.0,83.0,81.0,48.0,50.71,22.5,,yes,,,70.66666666666667
10420.0,male,21.0,86.0,17.0,51.0,,22.6,,,standard,completed,51.333333333333336
11025.0,male,19.0,77.0,63.0,2.0,51.0,19.6,,yes,standard,none,47.333333333333336
9045.0,male,16.0,24.0,45.0,55.0,88.44,33.5,bachelor,,standard,none,41.333333333333336
8472.0,female,18.0,50.0,57.0,73.0,62.22,9.3,,,free/reduced,,60.0
1419.0,male,17.0,39.0,81.0,25.0,89.9,3.3,phd,no,free/reduced,none,
9592.0,male,20.0,12.0,83.0,3.0,50.78,1.1,high school,yes,standard,completed,32.666666666666664
807.0,female,17.0,51.0,50.0,71.0,52.94,33.7,,yes,free/reduced,none,57.333333333333336
4502.0,male,16.0,,20.0,11.0,55.64,21.9,bachelor,,standard,completed,
9193.0,female,21.0,52.0,59.0,20.0,97.54,0.9,high school,,standard,none,43.666666666666664
2705.0,female,18.0,10.0,25.0,38.0,86.52,25.7,,,standard,completed,24.333333333333332
4636.0,female,16.0,94.0,82.0,100.0,78.38,13.2,bachelor,yes,free/reduced,none,92.0
4458.0,male,19.0,38.0,14.0,24.0,61.95,28.0,phd,no,standard,none,
1446.0,male,16.0,45.0,38.0,28.0,58.26,32.8,master,,free/reduced,none,37.0
7842.0,male,18.0,77.0,,37.0,78.53,27.1,phd,,free/reduced,completed,47.666666666666664
5523.0,male,16.0,11.0,1.0,53.0,76.82,15.7,,yes,standard,completed,
7150.0,female,21.0,,27.0,28.0,70.75,24.1,bachelor,,standard,completed,46.666666666666664
1868.0,male,16.0,88.0,16.0,,62.98,27.7,phd,,standard,none,65.0
2400.0,female,16.0,39.0,80.0,19.0,99.28,35.5,high school,yes,standard,completed,46.0
7659.0,female,16.0,,100.0,65.0,95.16,21.8,high school,,free/reduced,completed,79.33333333333333
5590.0,female,21.0,,95.0,35.0,,,master,no,free/reduced,completed,76.33333333333333
2276.0,male,16.0,10.0,26.0,27.0,86.0,24.4,high school,yes,free/reduced,none,21.0
6415.0,male,21.0,4.0,34.0,99.0,91.69,1.6,phd,yes,standard,completed,
686.0,female,20.0,42.0,15.0,70.0,62.12,3.3,,no,free/reduced,none,42.333333333333336
2713.0,,,92.0,15.0,83.0,,8.6,master,yes,,none,63.333333333333336
1612.0,female,18.0,35.0,98.0,34.0,77.73,36.6,phd,yes,standard,completed,55.666666666666664
,female,19.0,65.0,8.0,50.0,87.93,4.5,master,,,none,41.0
11077.0,female,16.0,50.0,,74.0,53.97,16.0,,,standard,none,62.333333333333336
10162.0,female,18.0,46.0,,61.0,55.79,22.8,high school,yes,standard,,46.666666666666664
3668.0,female,19.0,86.0,48.0,49.0,93.27,19.2,high school,no,free/reduced,none,
331.0,male,16.0,14.0,32.0,68.0,,4.7,phd,no,free/reduced,completed,38.0
3344.0,female,,0.0,44.0,59.0,52.43,27.5,phd,no,standard,none,34.333333333333336
4272.0,female,18.0,22.0,46.0,49.0,81.77,5.1,master,,standard,completed,39.0
6650.0,female,20.0,83.0,16.0,63.0,74.03,22.6,master,yes,standard,completed,54.0
9699.0,male,,37.0,12.0,47.0,76.66,0.7,bachelor,no,standard,none,32.0
9906.0,female,,2.0,87.0,30.0,86.51,,bachelor,no,standard,none,39.666666666666664
,female,19.0,47.0,79.0,41.0,69.01,15.3,,,free/reduced,completed,55.666666666666664
11663.0,female,21.0,,27.0,80.0,81.15,,bachelor,,free/reduced,none,60.0
5236.0,male,19.0,71.0,79.0,76.0,66.88,16.4,phd,,standard,completed,75.33333333333333
6809.0,male,20.0,26.0,95.0,1.0,,,,no,standard,none,40.666666666666664
6162.0,male,17.0,15.0,5.0,6.0,80.26,5.3,bachelor,,standard,completed,8.666666666666666
5555.0,female,15.0,65.0,98.0,94.0,96.14,39.5,master,,standard,none,85.66666666666667
11313.0,male,21.0,86.0,8.0,15.0,74.43,28.1,phd,yes,free/reduced,completed,36.333333333333336
5190.0,male,21.0,57.0,85.0,60.0,96.34,25.5,phd,no,standard,none,
,male,21.0,34.0,37.0,75.0,80.08,31.2,high school,no,free/reduced,completed,48.666666666666664
6935.0,male,21.0,85.0,82.0,83.0,58.83,,bachelor,yes,free/reduced,none,83.33333333333333
4785.0,male,16.0,28.0,74.0,69.0,92.66,30.9,,yes,free/reduced,,57.0
10000.0,male,21.0,,24.0,51.0,65.36,35.6,,yes,standard,completed,26.333333333333332
8563.0,male,16.0,4.0,82.0,30.0,54.79,6.3,phd,no,standard,none,38.666666666666664
5611.0,female,15.0,12.0,5.0,84.0,57.72,32.4,,no,standard,completed,33.666666666666664
,female,16.0,61.0,41.0,59.0,75.56,34.6,phd,,free/reduced,completed,53.666666666666664
8480.0,,16.0,76.0,59.0,83.0,69.48,2.4,phd,no,,none,72.66666666666667
1680.0,female,18.0,15.0,36.0,19.0,97.22,12.7,phd,,standard,completed,23.333333333333332
8928.0,female,18.0,8.0,82.0,89.0,72.36,14.9,phd,yes,free/reduced,completed,59.666666666666664
7258.0,male,20.0,79.0,63.0,96.0,54.22,7.5,high school,yes,standard,,79.33333333333333
7411.0,male,,40.0,57.0,97.0,84.42,38.2,high school,yes,standard,completed,64.66666666666667
4460.0,female,20.0,12.0,,52.0,96.15,1.2,bachelor,no,,completed,47.0
2287.0,male,18.0,97.0,10.0,18.0,54.41,7.0,phd,yes,free/reduced,,
5279.0,male,16.0,74.0,76.0,78.0,55.62,29.1,,no,standard,completed,76.0
7791.0,male,20.0,16.0,58.0,72.0,98.55,13.2,,no,free/reduced,completed,48.666666666666664
4004.0,male,,6.0,95.0,89.0,73.79,26.8,,no,standard,none,63.333333333333336
,male,19.0,6.0,4.0,16.0,62.62,38.2,high school,no,free/reduced,none,8.666666666666666
4472.0,female,21.0,,,53.0,80.78,20.3,,,free/reduced,completed,69.0
11491.0,female,17.0,25.0,95.0,50.0,74.38,27.7,master,,standard,completed,56.666666666666664
7039.0,female,15.0,,26.0,100.0,80.77,23.7,high school,yes,standard,completed,
7556.0,female,15.0,83.0,71.0,52.0,72.9,,phd,yes,free/reduced,none,68.66666666666667
8920.0,female,19.0,79.0,82.0,3.0,87.36,8.5,phd,no,standard,completed,54.666666666666664
,male,18.0,33.0,12.0,56.0,,33.1,,,free/reduced,,33.666666666666664
6267.0,male,19.0,20.0,46.0,,95.57,9.9,master,,standard,,
6874.0,,,46.0,,11.0,56.77,2.4,high school,no,free/reduced,none,27.333333333333332
8321.0,male,19.0,55.0,54.0,45.0,98.01,39.3,master,,,completed,51.333333333333336
885.0,female,21.0,44.0,5.0,39.0,78.47,7.7,phd,,,none,29.333333333333332
5086.0,male,16.0,37.0,44.0,,62.58,24.5,,,free/reduced,completed,31.333333333333332
,male,19.0,14.0,86.0,70.0,59.67,29.7,high school,no,free/reduced,none,56.666666666666664
11553.0,,18.0,61.0,16.0,1.0,97.2,12.5,master,no,,none,26.0
9420.0,,20.0,61.0,16.0,29.0,87.71,39.1,bachelor,,free/reduced,none,35.333333333333336
3820.0,male,,55.0,66.0,4.0,79.1,25.2,high school,yes,free/reduced,none,41.666666666666664
6822.0,male,15.0,50.0,,58.0,96.8,4.4,,,,,69.0
10073.0,female,17.0,57.0,75.0,8.0,83.43,25.3,phd,,free/reduced,none,46.666666666666664
11272.0,male,21.0,50.0,,99.0,89.11,11.2,master,no,free/reduced,completed,66.66666666666667
1549.0,male,20.0,86.0,31.0,8.0,78.98,36.5,,,free/reduced,completed,
1593.0,female,18.0,5.0,,98.0,71.9,15.7,,,free/reduced,completed,61.0
4330.0,female,21.0,94.0,,39.0,95.15,1.6,,yes,free/reduced,none,60.0
4294.0,male,16.0,76.0,73.0,67.0,97.15,29.5,bachelor,,standard,none,
8538.0,male,,31.0,95.0,26.0,58.95,26.4,master,,standard,none,50.666666666666664
4645.0,female,20.0,1.0,49.0,14.0,,29.6,phd,no,standard,none,21.333333333333332
2106.0,female,16.0,87.0,63.0,22.0,54.57,3.3,master,,free/reduced,completed,57.333333333333336
4376.0,male,17.0,91.0,24.0,56.0,,0.0,high school,,free/reduced,none,57.0
7350.0,female,19.0,57.0,80.0,20.0,98.78,1.3,,no,standard,none,52.333333333333336
8627.0,female,18.0,52.0,15.0,92.0,83.21,17.5,high school,no,standard,,53.0
8553.0,female,19.0,,69.0,95.0,73.96,12.1,,,free/reduced,completed,75.66666666666667
11407.0,male,19.0,31.0,24.0,69.0,88.09,27.4,high school,,standard,completed,41.333333333333336
3208.0,male,20.0,70.0,17.0,3.0,50.17,31.0,bachelor,no,standard,completed,30.0
4051.0,female,19.0,80.0,17.0,50.0,65.57,38.4,master,,standard,none,49.0
9450.0,female,19.0,45.0,3.0,59.0,87.02,36.7,bachelor,no,standard,none,35.666666666666664
7219.0,female,,71.0,99.0,96.0,70.53,,bachelor,no,standard,,88.66666666666667
1573.0,female,15.0,57.0,42.0,78.0,74.12,25.8,master,,free/reduced,completed,59.0
8221.0,,18.0,9.0,,54.0,,24.5,bachelor,yes,standard,completed,31.666666666666668
1801.0,male,18.0,40.0,,,71.24,18.9,,no,standard,completed,48.666666666666664
11455.0,male,15.0,64.0,43.0,35.0,70.63,24.5,bachelor,yes,free/reduced,none,47.333333333333336
11676.0,female,18.0,,38.0,,56.39,13.2,,,free/reduced,none,
5263.0,,15.0,41.0,28.0,39.0,98.59,39.3,phd,yes,,completed,36.0
,female,19.0,91.0,42.0,67.0,60.81,21.4,high school,,free/reduced,completed,
2297.0,male,20.0,94.0,38.0,100.0,76.14,,master,yes,standard,completed,77.33333333333333
9405.0,female,20.0,10.0,49.0,90.0,74.93,,master,no,free/reduced,completed,49.666666666666664
1947.0,male,16.0,2.0,10.0,15.0,94.58,27.7,phd,yes,standard,completed,
174.0,female,21.0,33.0,1.0,18.0,99.05,37.1,bachelor,,free/reduced,completed,17.333333333333332
1119.0,male,20.0,1.0,68.0,10.0,,15.8,master,yes,standard,none,26.333333333333332
3656.0,female,,2.0,20.0,63.0,65.97,,bachelor,,free/reduced,,28.333333333333332
8107.0,male,21.0,38.0,94.0,8.0,,34.8,master,yes,standard,none,46.666666666666664
4751.0,male,18.0,4.0,,,60.47,0.4,phd,no,free/reduced,completed,51.0
,female,19.0,28.0,98.0,89.0,72.42,27.6,phd,,free/reduced,none,71.66666666666667
8090.0,female,19.0,73.0,19.0,67.0,73.63,38.8,phd,no,standard,completed,53.0
6819.0,male,,76.0,,81.0,69.88,37.4,,,,completed,84.0
9012.0,male,21.0,64.0,33.0,83.0,87.89,38.9,high school,,standard,completed,60.0
6882.0,,20.0,30.0,82.0,3.0,,,,yes,free/reduced,none,38.333333333333336
532.0,female,16.0,40.0,12.0,56.0,82.48,38.7,phd,,free/reduced,none,36.0
3452.0,male,20.0,0.0,61.0,83.0,65.28,26.6,high school,no,free/reduced,,48.0
85.0,male,17.0,44.0,18.0,13.0,88.94,38.8,,no,,none,25.0
,,19.0,76.0,2.0,6.0,56.63,17.8,phd,no,free/reduced,completed,28.0
11559.0,female,20.0,32.0,51.0,14.0,96.6,7.0,bachelor,,standard,none,32.333333333333336
9244.0,female,16.0,24.0,99.0,28.0,57.74,,high school,no,,,50.333333333333336
,female,,13.0,59.0,,61.61,33.0,master,no,free/reduced,none,30.0
,male,15.0,87.0,36.0,99.0,50.81,28.8,master,,standard,none,74.0
709.0,female,18.0,41.0,,67.0,88.03,12.4,high school,no,standard,none,42.333333333333336
11988.0,male,16.0,67.0,58.0,80.0,91.05,11.3,,no,,completed,68.33333333333333
1219.0,male,20.0,33.0,28.0,40.0,65.02,15.7,,,standard,completed,33.666666666666664
,,17.0,,81.0,41.0,75.79,36.5,,,standard,none,71.0
10232.0,female,19.0,39.0,2.0,41.0,95.11,12.9,bachelor,yes,free/reduced,completed,27.333333333333332
7190.0,female,19.0,60.0,96.0,52.0,78.17,15.1,phd,no,standard,,69.33333333333333
6043.0,female,19.0,33.0,21.0,27.0,62.62,3.3,high school,yes,free/reduced,none,27.0
2994.0,female,21.0,96.0,12.0,37.0,85.34,30.9,,,standard,completed,48.333333333333336
644.0,male,21.0,28.0,84.0,91.0,67.77,2.7,bachelor,yes,free/reduced,none,67.66666666666667
4981.0,,19.0,82.0,52.0,32.0,76.89,36.1,high school,yes,free/reduced,none,55.333333333333336
6356.0,male,21.0,83.0,76.0,6.0,84.08,,phd,,standard,completed,55.0
6231.0,male,15.0,99.0,0.0,72.0,66.79,13.8,master,yes,,completed,57.0
,female,20.0,6.0,74.0,,77.56,37.6,,yes,standard,,51.666666666666664
2132.0,male,19.0,80.0,60.0,83.0,70.44,,master,no,standard,none,74.33333333333333
4830.0,male,15.0,99.0,62.0,63.0,59.82,3.4,phd,no,standard,none,74.66666666666667
7832.0,male,17.0,46.0,29.0,15.0,,11.8,,,standard,completed,30.0
,female,,12.0,14.0,38.0,90.72,,master,no,standard,,21.333333333333332
8962.0,male,,46.0,1.0,53.0,,6.4,high school,,standard,none,33.333333333333336
3442.0,male,20.0,99.0,46.0,59.0,64.25,8.7,master,no,standard,completed,68.0
11028.0,male,17.0,36.0,56.0,77.0,73.05,13.7,,no,,none,56.333333333333336
3003.0,female,20.0,9.0,22.0,72.0,96.15,9.7,high school,,standard,completed,34.333333333333336
1599.0,female,21.0,16.0,53.0,50.0,71.32,39.9,master,,free/reduced,completed,39.666666666666664
4822.0,male,18.0,94.0,,86.0,,12.8,master,,free/reduced,none,72.33333333333333
9637.0,male,16.0,19.0,16.0,67.0,64.34,,bachelor,no,free/reduced,none,34.0
5903.0,,21.0,27.0,17.0,60.0,,27.4,bachelor,yes,standard,none,34.666666666666664
9874.0,male,19.0,27.0,94.0,75.0,82.24,23.6,master,no,free/reduced,,65.33333333333333
3506.0,female,17.0,60.0,39.0,53.0,71.11,32.9,high school,,free/reduced,none,50.666666666666664
1610.0,male,17.0,24.0,75.0,19.0,69.6,37.5,high school,no,standard,none,39.333333333333336
9293.0,female,18.0,4.0,46.0,34.0,,11.2,,yes,standard,completed,28.0
,male,,8.0,41.0,,61.67,6.4,,,,none,47.0
9305.0,male,17.0,62.0,94.0,94.0,89.37,11.7,bachelor,,free/reduced,none,83.33333333333333
9621.0,female,18.0,27.0,17.0,,95.25,9.0,bachelor,,free/reduced,,45.0
7278.0,female,21.0,95.0,40.0,94.0,,35.4,phd,yes,free/reduced,completed,76.33333333333333
9691.0,female,19.0,71.0,,,81.96,37.9,,no,,none,64.0
167.0,female,,5.0,11.0,0.0,58.62,,,yes,standard,none,5.333333333333333
5669.0,female,19.0,59.0,,75.0,91.79,12.6,,,standard,,46.666666666666664
5293.0,female,,37.0,87.0,12.0,65.84,,,,free/reduced,none,45.333333333333336
,female,15.0,51.0,43.0,34.0,53.35,21.5,high school,yes,free/reduced,,42.666666666666664
8625.0,male,18.0,16.0,82.0,8.0,82.1,30.0,phd,no,free/reduced,completed,35.333333333333336
